sep=|
- - 2022 AADT Report for Albemarle County - -
LINKID|SEQUENCENUMBER|RTE_NM|RTE_NM_2|RTE_NM_3|RTE_NM_4|Host RTE_NM|Route Label|Street Name|Physical Jurisdiction|Physical Jurisdiciton Name|Maintenance Jurisdiction|Maintenance Jurisdiciton Name|    Start Label|Start Node|Start Node Route Sequence|Star tOffset|Start Milepoint|    End Label|End Node|End Node Route Sequence|End Offset|End Milepoint|    VPDDate|AADT|AADT Quality|Passenger Vehicle|Bus|Truck 2 Axle|Truck 3 Axle|Truck 1 Trailer|Truck 2 Trailer|Class Quality|K Factor|K Factor Quality|Direction Factor|AAWDT|AAWDT Quality|AADT Dir|AADT Quality Dir|PassengerVehicle Dir|Bus Dir|Truck 2 Axle Dir|Truck 3 Axle Dir|Truck 1 Trailer Dir|Truck 2 Trailer Dir|Class Quality Dir|K Factor Dir|K Factor Quality Dir|Direction Factor Dir|AAWDT Dir|AAWDT Quality Dir
701874|0|R-VA002SC01104EB||||R-VA002SC01104EB|02-1104|Woodbrook Dr|002|Albemarle County|002|Albemarle County|    02-1403 Berkmar Dr| 708041|0|0|.09|    | 110824|0|0|.35|    01/01/2022|6865|G|98|0|1|0|0|0|C|.099|6 |.56|6865|G||||||||||||||
701875|0|R-VA002SC01104EB||||R-VA002SC01104EB|02-1104|Woodbrook Dr|002|Albemarle County|002|Albemarle County|    US 29 Seminole Trail| 110824|0|0|.35|    02-1418 Brookmere Rd| 110825|0|0|.46|    05/16/2018|2299|R|||||||X||24|||X||||||||||||||
701876|0|R-VA002SC01104EB||||R-VA002SC01104EB|02-1104|Woodbrook Dr|002|Albemarle County|002|Albemarle County|    02-1418 Brookmere Rd| 110825|0|0|.46|    02-9887 Wodbrook Dr| 111253|0|0|.52|    05/16/2018|719|R|||||||X||24|||X||||||||||||||
701615|0|R-VA002SC01105EB||||R-VA002SC01105EB|02-1105|E Market Street Ext|002|Albemarle County|002|Albemarle County|    ECL Charlottesville| 110687|0|0|0|    Dead End| 110688|0|0|.15|    12/03/2018|143|R|||||||X||24|||X||||||||||||||
701616|0|R-VA002SC01106EB||||R-VA002SC01106EB|02-1106|Teel Lane|002|Albemarle County|002|Albemarle County|    US 29 Monacan Trail Rd| 110689|0|0|0|    02-859 Overlook Dr| 110644|0|0|.09|    05/16/2018|482|R|||||||X||24|||X||||||||||||||
701617|0|R-VA002SC01106EB||||R-VA002SC01106EB|02-1106|Teel Lane|002|Albemarle County|002|Albemarle County|    02-859 Overlook Dr| 110644|0|0|.09|    Dead End| 111214|0|0|.3|    05/16/2018|95|T|||||||X||24|||X||||||||||||||
701618|0|R-VA002SC01107NB||||R-VA002SC01107NB|02-1107|North Hill|002|Albemarle County|002|Albemarle County|    US 250 Richmond Rd| 110690|0|0|0|    FR-180 Inn Dr| 110691|0|0|.06|    09/28/2018|486|R|||||||X||24|||X||||||||||||||
701619|0|R-VA002SC01108EB||||R-VA002SC01108EB|02-1108|Pinehurst Ct|002|Albemarle County|002|Albemarle County|    02-631 5th Street Ext|1092117|0|0|0|    | 110692|0|0|.17|    12/14/2017|195|T|||||||X||24|||X||||||||||||||
701620|0|R-VA002SC01109NB||||R-VA002SC01109NB|02-1109|Glenorchy Dr|002|Albemarle County|002|Albemarle County|    US 250 Richmond Rd| 110693|0|0|0|    02-1111 Viewmont Ct| 110694|0|0|.1|    08/16/2018|182|R|||||||X||24|||X||||||||||||||
701621|0|R-VA002SC01109NB||||R-VA002SC01109NB|02-1109|Glenorchy Dr|002|Albemarle County|002|Albemarle County|    02-1111 Viewmont Ct| 110694|0|0|.1|    02-1110 East Haven Ct| 110695|0|0|.21|    08/16/2018|41|R|||||||X||24|||X||||||||||||||
701622|0|R-VA002SC01110EB||||R-VA002SC01110EB|02-1110|East Haven Ct|002|Albemarle County|002|Albemarle County|    02-1109 Glenorchy Dr| 110695|0|0|0|    Dead End| 111265|0|0|.14|    12/14/2017|35|T|||||||X||24|||X||||||||||||||
701623|0|R-VA002SC01111EB||||R-VA002SC01111EB|02-1111|Viewmont Ct|002|Albemarle County|002|Albemarle County|    02-1109 Glenorchy Dr| 110694|0|0|0|    Dead End| 111266|0|0|.12|    12/14/2017|50|T|||||||X||24|||X||||||||||||||
701624|0|R-VA002SC01112EB||||R-VA002SC01112EB|02-1112|Mountainwood Rd|002|Albemarle County|002|Albemarle County|    02-781 Sunset Ave Ext| 751335|0|0|0|    02-780 Old Lynchburg Rd| 720622|0|0|.38|    05/09/2018|4066|R|||||||X||24|||X||||||||||||||
701625|0|R-VA002SC01113NB||||R-VA002SC01113NB|02-1113|Oak Hill Dr|002|Albemarle County|002|Albemarle County|    Dead End| 111216|0|0|0|    02-1114 Woodhaven Ct| 110696|0|0|.22|    12/14/2017|220|T|||||||X||24|||X||||||||||||||
701626|0|R-VA002SC01113NB||||R-VA002SC01113NB|02-1113|Oak Hill Dr|002|Albemarle County|002|Albemarle County|    02-1114 Woodhaven Ct| 110696|0|0|.22|    02-877 Stagecoach Rd| 110141|0|0|.34|    05/09/2018|2664|R|||||||X||24|||X||||||||||||||
701627|0|R-VA002SC01114NB||||R-VA002SC01114NB|02-1114|Woodhaven Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 110697|0|0|0|    02-1113 Oak Hill Dr| 110696|0|0|.17|    12/14/2017|120|R|||||||X||24|||X||||||||||||||
701628|0|R-VA002SC01115EB||||R-VA002SC01115EB|02-1115|Broadway St|002|Albemarle County|002|Albemarle County|    ECL Charlottesville| 110698|0|0|0|    Dead End| 110699|0|0|.28|    11/20/2018|592|R|||||||X||24|||X||||||||||||||
701629|0|R-VA002SC01116NB||||R-VA002SC01116NB|02-1116|Riverbend Dr|002|Albemarle County|002|Albemarle County|    Dead End| 110701|0|0|0|    US 250 Richmond Rd| 110700|0|0|.15|    01/01/2022|9447|G|98|0|1|0|0|0|C|.094|6 |.69|9447|G||||||||||||||
701630|0|R-VA002SC01117EB||||R-VA002SC01117EB|02-1117|State Farm Blvd|002|Albemarle County|002|Albemarle County|    Dead End| 110703|0|0|0|    US 250 Richmond Rd|1009851|0|0|.52|    11/29/2018|5173|R|||||||X||24|||X||||||||||||||
781996|0|R-VA002SC01118EB||||R-VA002SC01118EB|02-1118|Leaping Fox Lane|002|Albemarle County|002|Albemarle County|    02-1141 Foxvale Lane| 736850|0|0|0|    Dead End| 736852|0|0|.1|    12/14/2017|100|T|||||||X||24|||X||||||||||||||
794154|0|R-VA002SC01119EB||||R-VA002SC01119EB|02-1119|Harrison forest Ln|002|Albemarle County|002|Albemarle County|    02-640 Gilbert Station Rd| 746694|0|0|0|    Cul-de-Sac| 746695|0|0|.05|    02/13/2018|80|T|||||||X||24|||X||||||||||||||
701631|0|R-VA002SC01120EB||||R-VA002SC01120EB|02-1120|Milton Hills Rd|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 110705|0|0|0|    02-1121 Deer Valley Ct| 110704|0|0|.23|    12/14/2017|280|T|||||||X||24|||X||||||||||||||
701632|0|R-VA002SC01120EB||||R-VA002SC01120EB|02-1120|Milton Hills Dr|002|Albemarle County|002|Albemarle County|    02-1121 Deer Valley Ct| 110704|0|0|.23|    02-729 Milton Rd| 110456|0|0|.73|    09/28/2018|194|R|||||||X||24|||X||||||||||||||
701633|0|R-VA002SC01121NB||||R-VA002SC01121NB|02-1121|Deer Valley Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 110706|0|0|0|    02-1120 Milton Hills Dr| 110704|0|0|.17|    12/14/2017|70|T|||||||X||24|||X||||||||||||||
701634|0|R-VA002SC01122NB||||R-VA002SC01122NB|02-1122|Auburn Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 110709|0|0|0|    02-1124 S, Villaverde Lane| 111267|0|0|.05|    12/14/2017|280|T|||||||X||24|||X||||||||||||||
701635|0|R-VA002SC01122NB||||R-VA002SC01122NB|02-1122|Auburn Dr|002|Albemarle County|002|Albemarle County|    02-1124 S, Villaverde Lane| 111267|0|0|.05|    02-1124 N, Villaverde Lane| 110708|0|0|.32|    08/17/2021|105|R|||||||X||24|||X||||||||||||||
701636|0|R-VA002SC01122NB||||R-VA002SC01122NB|02-1122|Auburn Dr|002|Albemarle County|002|Albemarle County|    02-1124 N, Villaverde Lane| 110708|0|0|.32|    02-1123 Hillview Ct; Simeon Ct| 110707|0|0|.4|    08/17/2021|213|R|||||||X||24|||X||||||||||||||
701637|0|R-VA002SC01122NB||||R-VA002SC01122NB|02-1122|Auburn Dr|002|Albemarle County|002|Albemarle County|    02-1123 Hillview Ct; Simeon Ct| 110707|0|0|.4|    02-732 Milton Rd| 110465|0|0|.52|    08/17/2021|266|R|||||||X||24|||X||||||||||||||
701638|0|R-VA002SC01123EB||||R-VA002SC01123EB|02-1123|Simeon Ct|002|Albemarle County|002|Albemarle County|    Dead End| 111268|0|0|0|    02-1122 Auburn Dr| 110707|0|0|.1|    12/14/2017|50|T|||||||X||24|||X||||||||||||||
701639|0|R-VA002SC01123EB||||R-VA002SC01123EB|02-1123|Hillview Ct|002|Albemarle County|002|Albemarle County|    02-1122 Auburn Dr| 110707|0|0|.1|    Cul-de-Sac| 110710|0|0|.19|    12/14/2017|50|T|||||||X||24|||X||||||||||||||
701640|0|R-VA002SC01124NB||||R-VA002SC01124NB|02-1124|Villaverde Lane|002|Albemarle County|002|Albemarle County|    02-1122 Auburn Dr| 111267|0|0|0|    02-1122 Auburn Dr| 110708|0|0|.44|    08/17/2021|46|R|||||||X||24|||X||||||||||||||
792337|0|R-VA002SC01125NB||||R-VA002SC01125NB|02-1125|Muirray Ln|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 742415|0|0|0|    02-637 Dick Woods Rd| 742414|0|0|.47|    01/08/2018|45|T|||||||X||24|||X||||||||||||||
794155|0|R-VA002SC01126EB||||R-VA002SC01126EB|02-1126|Milton Village Ln|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 746697|0|0|0|    02-729 Milton Rd| 746696|0|0|.39|    02/13/2018|90|T|||||||X||24|||X||||||||||||||
701641|0|R-VA002SC01127NB||||R-VA002SC01127NB|02-1127|Towler Pl|002|Albemarle County|002|Albemarle County|    02-1129 Fielding Dr| 710656|0|0|0|    Cul-de-Sac| 710659|0|0|.04|    12/14/2017|70|T|||||||X||24|||X||||||||||||||
701642|0|R-VA002SC01128NB||||R-VA002SC01128NB|02-1128|Chandler Ct|002|Albemarle County|002|Albemarle County|    02-1129 Fielding Dr| 710655|0|0|0|    Cul-de-Sac| 710658|0|0|.07|    12/14/2017|90|T|||||||X||24|||X||||||||||||||
701643|0|R-VA002SC01129EB||||R-VA002SC01129EB|02-1129|Fielding Dr|002|Albemarle County|002|Albemarle County|    02-1130 Harris Rd| 710654|0|0|0|    Cul-de-Sac| 710657|0|0|.13|    12/14/2017|270|T|||||||X||24|||X||||||||||||||
701644|0|R-VA002SC01130NB||||R-VA002SC01130NB|02-1130|Harris Rd|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 729387|0|0|0|    02-1133; SCL Charlottesville| 110711|0|0|.47|    12/14/2017|1980|T|||||||X||24|||X||||||||||||||
701646|0|R-VA002SC01131EB||||R-VA002SC01131EB|02-1131|Quince Lane|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 110714|0|0|0|    02-1132 Pepper Pl| 110713|0|0|.05|    12/14/2017|120|T|||||||X||24|||X||||||||||||||
701647|0|R-VA002SC01131EB||||R-VA002SC01131EB|02-1131|Quince Lane|002|Albemarle County|002|Albemarle County|    02-1132 Pepper Pl| 110713|0|0|.05|    02-1130 Harris Rd| 110712|0|0|.13|    11/07/2018|287|R|||||||X||24|||X||||||||||||||
701648|0|R-VA002SC01132NB||||R-VA002SC01132NB|02-1132|Pepper Pl|002|Albemarle County|002|Albemarle County|    02-1131 Quince Lane| 110713|0|0|0|    Cul-de-Sac| 110715|0|0|.04|    12/14/2017|70|T|||||||X||24|||X||||||||||||||
701649|0|R-VA002SC01133EB||||R-VA002SC01133EB|02-1133|Loma Lane|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 110716|0|0|0|    02-1130; SCL Charlottesville| 110711|0|0|.09|    12/14/2017|120|T|||||||X||24|||X||||||||||||||
785573|0|R-VA002SC01134EB||||R-VA002SC01134EB|02-1134|Landin Circle|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 729391|0|0|0|    02-1130 Harris Rd| 729388|0|0|.1|    12/14/2017|130|T|||||||X||24|||X||||||||||||||
701650|0|R-VA002SC01135EB||||R-VA002SC01135EB|02-1135|Willow Lake Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 708783|0|0|0|    02-1136 Maple View Dr| 110719|0|0|.13|    12/14/2017|150|T|||||||X||24|||X||||||||||||||
701651|0|R-VA002SC01135EB||||R-VA002SC01135EB|02-1135|Willow Lake Dr|002|Albemarle County|002|Albemarle County|    02-1136 Maple View Dr| 110719|0|0|.13|    02-1137 Brookhill Ave| 110718|0|0|.36|    08/14/2018|577|R|||||||X||24|||X||||||||||||||
701652|0|R-VA002SC01135EB||||R-VA002SC01135EB|02-1135|Willow Lake Dr|002|Albemarle County|002|Albemarle County|    02-1137 Brookhill Ave| 110718|0|0|.36|    SR 20 Scottsville Rd| 110717|0|0|.4|    08/14/2018|672|R|||||||X||24|||X||||||||||||||
701653|0|R-VA002SC01136NB||||R-VA002SC01136NB|02-1136|Maple View Dr|002|Albemarle County|002|Albemarle County|    02-1135 Willow Lake Dr| 110719|0|0|0|    Cul-de-Sac| 110720|0|0|.29|    08/14/2018|369|R|||||||X||24|||X||||||||||||||
701654|0|R-VA002SC01137NB||||R-VA002SC01137NB|02-1137|Brookhill Ave|002|Albemarle County|002|Albemarle County|    02-1135 Willow Lake Dr| 110718|0|0|0|    Cul-de-Sac| 110721|0|0|.2|    12/14/2017|120|T|||||||X||24|||X||||||||||||||
785574|0|R-VA002SC01138NB||||R-VA002SC01138NB|02-1138|Royer Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 729392|0|0|0|    02-1130 Harris Rd| 729389|0|0|.19|    12/14/2017|190|T|||||||X||24|||X||||||||||||||
785575|0|R-VA002SC01139EB||||R-VA002SC01139EB|02-1139|Olton Pl|002|Albemarle County|002|Albemarle County|    02-1138 Royer Dr| 729393|0|0|0|    Cul-de-Sac| 729394|0|0|.04|    12/14/2017|50|T|||||||X||24|||X||||||||||||||
785727|0|R-VA002SC01140NB||||R-VA002SC01140NB|02-1140|Peter Jefferson Pkwy|002|Albemarle County|002|Albemarle County|    US 250 Richmond Rd| 110693|0|0|0|    Dead End; Gap| 110703|0|0|.96|    09/09/2021|7686|R|||||||X||24|||X||||||||||||||
701655|0|R-VA002SC01140NB||||R-VA002SC01140NB|02-1140|South Pantops Dr|002|Albemarle County|002|Albemarle County|    02-1117 State Farm Blvd; Gap| 110703|0|0|.96|    02-1116 Riverbend Dr| 110701|0|0|1.66|    09/09/2021|5312|R|||||||X||24|||X||||||||||||||
783134|0|R-VA002SC01141NB||||R-VA002SC01141NB|02-1141|Foxvale Lane|002|Albemarle County|002|Albemarle County|    02-1157; 02-1165| 710687|0|0|0|    02-1147; 02-1148| 729995|0|0|.16|    11/20/2018|563|R|||||||X||24|||X||||||||||||||
781997|0|R-VA002SC01141NB||||R-VA002SC01141NB|02-1141|Foxvale Lane|002|Albemarle County|002|Albemarle County|    02-1147; 02-1148| 729995|0|0|.16|    02-1118; 02-1149| 736850|0|0|.24|    11/20/2018|428|R|||||||X||24|||X||||||||||||||
796430|0|R-VA002SC01141NB||||R-VA002SC01141NB|02-1141|Foxvale Ln|002|Albemarle County|002|Albemarle County|    02-1118; 02-1149| 736850|0|0|.24|    Dead End| 748867|0|0|.46|    08/27/2018|370|T|||||||X||24|||X||||||||||||||
783135|0|R-VA002SC01142EB||||R-VA002SC01142EB|02-1142|Fox Horn Lane|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 725013|0|0|0|    02-1141 Foxvale Lane| 725011|0|0|.11|    12/14/2017|200|T|||||||X||24|||X||||||||||||||
783136|0|R-VA002SC01143NB||||R-VA002SC01143NB|02-1143|Fox Horn Ct|002|Albemarle County|002|Albemarle County|    02-1142 Fox Horn Lane| 725014|0|0|0|    Cul-de-Sac| 725015|0|0|.08|    12/14/2017|80|T|||||||X||24|||X||||||||||||||
783137|0|R-VA002SC01144NB||||R-VA002SC01144NB|02-1144|Fox Crest Way|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 725016|0|0|0|    02-1141; 02-1145| 725012|0|0|.09|    12/14/2017|105|T|||||||X||24|||X||||||||||||||
783138|0|R-VA002SC01145NB||||R-VA002SC01145NB|02-1145|Foxchase Ridge|002|Albemarle County|002|Albemarle County|    02-1141; 02-1144| 725012|0|0|0|    Cul-de-Sac| 725017|0|0|.2|    12/14/2017|200|T|||||||X||24|||X||||||||||||||
701656|0|R-VA002SC01146NB||||R-VA002SC01146NB|02-1146|Hunters Way|002|Albemarle County|002|Albemarle County|    US 250 Richmond Rd| 111409|0|0|0|    Cul-de-Sac| 708777|0|0|.44|    11/29/2018|1826|R|||||||X||24|||X||||||||||||||
785743|0|R-VA002SC01147EB||||R-VA002SC01147EB|02-1147|Running Fox Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 729996|0|0|0|    02-1141; 02-1148| 729995|0|0|.03|    12/14/2017|45|T|||||||X||24|||X||||||||||||||
785744|0|R-VA002SC01148EB||||R-VA002SC01148EB|02-1148|Running Fox Lane|002|Albemarle County|002|Albemarle County|    02-1141; 02-1147| 729995|0|0|0|    Cul-de-Sac| 729997|0|0|.11|    12/14/2017|120|T|||||||X||24|||X||||||||||||||
781998|0|R-VA002SC01149EB||||R-VA002SC01149EB|02-1149|Leaping Fox Ct|002|Albemarle County|002|Albemarle County|    Dead End| 736851|0|0|0|    02-1141 Foxvale Lane| 736850|0|0|.04|    12/14/2017|55|T|||||||X||24|||X||||||||||||||
701657|0|R-VA002SC01150EB||||R-VA002SC01150EB|02-1150|Mill Creek Dr|002|Albemarle County|002|Albemarle County|    02-1157 Gristmill Dr| 708016|0|0|0|    02-1154 Gray Stone Ct| 702387|0|0|.27|    12/14/2017|587|R|||||||X||24|||X||||||||||||||
701658|0|R-VA002SC01150EB||||R-VA002SC01150EB|02-1150|Mill Creek Dr|002|Albemarle County|002|Albemarle County|    02-1154 Gray Stone Ct| 702387|0|0|.27|    02-1151 Copperstone Dr| 110722|0|0|.34|    05/09/2018|962|R|||||||X||24|||X||||||||||||||
701659|0|R-VA002SC01150EB||||R-VA002SC01150EB|02-1150|Mill Creek Dr|002|Albemarle County|002|Albemarle County|    02-1151 Copperstone Dr| 110722|0|0|.34|    02-742 Avon St| 110480|0|0|.59|    05/09/2018|1498|R|||||||X||24|||X||||||||||||||
783452|0|R-VA002SC01150EB||||R-VA002SC01150EB|02-1150|Mill Creek Dr|002|Albemarle County|002|Albemarle County|    02-742 Avon St| 110480|0|0|.59|    SR 20 Scottsville Rd| 726708|0|0|1.42|    11/29/2018|2576|R|||||||X||24|||X||||||||||||||
701660|0|R-VA002SC01151NB||||R-VA002SC01151NB|02-1151|Copperstone Dr|002|Albemarle County|002|Albemarle County|    02-1150 Mill Creek Dr| 110722|0|0|0|    02-1152 Mill Creek Ct| 110723|0|0|.03|    05/09/2018|358|R|||||||X||24|||X||||||||||||||
701661|0|R-VA002SC01151NB||||R-VA002SC01151NB|02-1151|Copperstone Dr|002|Albemarle County|002|Albemarle County|    02-1152 Mill Creek Ct| 110723|0|0|.03|    02-1153 Stone Mill Ct| 110724|0|0|.11|    05/09/2018|146|R|||||||X||24|||X||||||||||||||
701662|0|R-VA002SC01151NB||||R-VA002SC01151NB|02-1151|Copperstone Dr|002|Albemarle County|002|Albemarle County|    02-1153 Stone Mill Ct| 110724|0|0|.11|    Cul-de-Sac| 110725|0|0|.16|    12/14/2017|350|T|||||||X||24|||X||||||||||||||
701663|0|R-VA002SC01152EB||||R-VA002SC01152EB|02-1152|Mill Creek Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 110726|0|0|0|    02-1151 Copperstone Dr| 110723|0|0|.1|    12/14/2017|100|T|||||||X||24|||X||||||||||||||
701664|0|R-VA002SC01153NB||||R-VA002SC01153NB|02-1153|Stone Mill Ct|002|Albemarle County|002|Albemarle County|    02-1151 Copperstone Dr| 110724|0|0|0|    Cul-de-Sac| 110727|0|0|.11|    12/14/2017|100|T|||||||X||24|||X||||||||||||||
701665|0|R-VA002SC01154EB||||R-VA002SC01154EB|02-1154|Gray Stone Ct|002|Albemarle County|002|Albemarle County|    02-1150 Mill Creek Dr| 702387|0|0|0|    02-1155 Boulder Spring Ct| 702388|0|0|.06|    11/26/2018|263|R|||||||X||24|||X||||||||||||||
701666|0|R-VA002SC01154EB||||R-VA002SC01154EB|02-1154|Gray Stone Ct|002|Albemarle County|002|Albemarle County|    02-1155 Boulder Spring Ct| 702388|0|0|.06|    Cul-de-Sac| 702389|0|0|.37|    12/14/2017|285|R|||||||X||24|||X||||||||||||||
701667|0|R-VA002SC01155EB||||R-VA002SC01155EB|02-1155|Boulder Spring Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 702390|0|0|0|    02-1154 Gray Stone Ct| 702388|0|0|.08|    12/14/2017|100|T|||||||X||24|||X||||||||||||||
701668|0|R-VA002SC01156NB||||R-VA002SC01156NB|02-1156|Quail Xing|002|Albemarle County|002|Albemarle County|    02-1150 Mill Creek Dr| 708015|0|0|0|    Cul-de-Sac| 708017|0|0|.05|    12/14/2017|60|T|||||||X||24|||X||||||||||||||
701669|0|R-VA002SC01157NB||||R-VA002SC01157NB|02-1157|Gristmill Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 708064|0|0|0|    02-1165 Southern Pkwy| 710687|0|0|.47|    11/14/2018|331|R|||||||X||24|||X||||||||||||||
701670|0|R-VA002SC01158NB||||R-VA002SC01158NB|02-1158|Bryan Ct|002|Albemarle County|002|Albemarle County|    02-1157 Gristmill Dr| 708018|0|0|0|    Cul-de-Sac| 708020|0|0|.07|    12/14/2017|90|T|||||||X||24|||X||||||||||||||
796608|0|R-VA002SC01159EB||||R-VA002SC01159EB|02-1159|Spring Mtn Rd|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 708021|0|0|0|    02-1157 Gristmill Dr| 708019|0|0|.04|    12/14/2017|200|R|||||||X||24|||X||||||||||||||
701671|0|R-VA002SC01159EB||||R-VA002SC01159EB|02-1159|Spring Mtn Rd|002|Albemarle County|002|Albemarle County|    02-1157 Gristmill Dr| 708019|0|0|.04|    Cul-de-Sac| 708023|0|0|.13|    12/14/2017|80|R|||||||X||24|||X||||||||||||||
701672|0|R-VA002SC01160EB||||R-VA002SC01160EB|02-1160|Spring Mtn Rd|002|Albemarle County|002|Albemarle County|    02-1159 Spring Mtn Rd| 708022|0|0|0|    Cul-de-Sac| 708024|0|0|.03|    12/14/2017|70|R|||||||X||24|||X||||||||||||||
701673|0|R-VA002SC01161NB||||R-VA002SC01161NB|02-1161|Alpine Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 708065|0|0|0|    02-1157 Gristmill Dr| 708063|0|0|.03|    12/14/2017|90|R|||||||X||24|||X||||||||||||||
701674|0|R-VA002SC01162NB||||R-VA002SC01162NB|02-1162|Flagstone Ter|002|Albemarle County|002|Albemarle County|    02-1157 Gristmill Dr| 708062|0|0|0|    02-1163 Timberbranch Ct| 708066|0|0|.08|    11/19/2018|235|T|||||||X||24|||X||||||||||||||
701675|0|R-VA002SC01163NB||||R-VA002SC01163NB|02-1163|Timberbranch Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 708067|0|0|0|    02-1162 Flagstone Ter| 708066|0|0|.09|    12/14/2017|100|R|||||||X||24|||X||||||||||||||
796607|0|R-VA002SC01163NB||||R-VA002SC01163NB|02-1163|Timberbranch Ct|002|Albemarle County|002|Albemarle County|    02-1162 Flagstone Ter| 708066|0|0|.09|    Cul-de-Sac| 708068|0|0|.2|    12/14/2017|100|T|||||||X||24|||X||||||||||||||
781999|0|R-VA002SC01164NB||||R-VA002SC01164NB|02-1164|Charter Oaks Dr|002|Albemarle County|002|Albemarle County|    Dead End| 736865|0|0|0|    02-1174 King William Dr| 727670|0|0|.25|    03/20/2018|320|T|||||||X||24|||X||||||||||||||
783453|0|R-VA002SC01164NB||||R-VA002SC01164NB|02-1164|Charter Oaks Dr|002|Albemarle County|002|Albemarle County|    02-1174 King William Dr| 727670|0|0|.25|    02-1177 Dunlora Dr| 727669|0|0|.3|    09/12/2018|1154|R|||||||X||24|||X||||||||||||||
701676|0|R-VA002SC01165EB||||R-VA002SC01165EB|02-1165|Southern Pkwy|002|Albemarle County|002|Albemarle County|    02-1157 Gristmill Dr| 710687|0|0|0|    02-742 Avon St| 710686|0|0|.53|    11/29/2018|5222|R|||||||X||24|||X||||||||||||||
701677|0|R-VA002SC01166NB||||R-VA002SC01166NB|02-1166|Hidden Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1167 Stoney Creek Dr| 718914|0|0|0|    Cul-de-Sac| 718915|0|0|.3|    02/13/2018|340|T|||||||X||24|||X||||||||||||||
701678|0|R-VA002SC01167NB||||R-VA002SC01167NB|02-1167|Stoney Creek Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 719370|0|0|0|    02-1194 Star Crest Rd| 719369|0|0|.16|    06/19/2018|205|T|||||||X||24|||X||||||||||||||
701679|0|R-VA002SC01167NB||||R-VA002SC01167NB|02-1167|Stoney Creek Dr|002|Albemarle County|002|Albemarle County|    02-1194 Star Crest Rd| 719369|0|0|.16|    02-1197 Whispering Oaks Dr| 715633|0|0|.24|    06/06/2018|393|R|||||||X||24|||X||||||||||||||
701680|0|R-VA002SC01167NB||||R-VA002SC01167NB|02-1167|Stoney Creek Dr|002|Albemarle County|002|Albemarle County|    02-1197 Whispering Oaks Dr| 715633|0|0|.24|    02-1195 Copper Hill Dr| 715632|0|0|.58|    06/06/2018|437|R|||||||X||24|||X||||||||||||||
701681|0|R-VA002SC01167NB||||R-VA002SC01167NB|02-1167|Stoney Creek Dr|002|Albemarle County|002|Albemarle County|    02-1195 Copper Hill Dr| 715632|0|0|.58|    02-1199 Arrow Wood Dr| 715598|0|0|.68|    06/06/2018|876|R|||||||X||24|||X||||||||||||||
701682|0|R-VA002SC01167NB||||R-VA002SC01167NB|02-1167|Stoney Creek Dr|002|Albemarle County|002|Albemarle County|    02-1199 Arrow Wood Dr| 715598|0|0|.68|    02-1168 Shady Grove Ct| 715597|0|0|.9|    06/06/2018|947|R|||||||X||24|||X||||||||||||||
701683|0|R-VA002SC01167NB||||R-VA002SC01167NB|02-1167|Stoney Creek Dr|002|Albemarle County|002|Albemarle County|    02-1168 Shady Grove Ct| 715597|0|0|.9|    02-742 Avon St| 715596|0|0|1.03|    06/06/2018|1463|R|||||||X||24|||X||||||||||||||
701684|0|R-VA002SC01168NB||||R-VA002SC01168NB|02-1168|Shady Grove Ct|002|Albemarle County|002|Albemarle County|    02-1167 Stoney Creek Dr| 715597|0|0|0|    02-1169 Homestead Lane| 715599|0|0|.03|    11/07/2018|297|R|||||||X||24|||X||||||||||||||
701685|0|R-VA002SC01168NB||||R-VA002SC01168NB|02-1168|Shady Grove Ct|002|Albemarle County|002|Albemarle County|    02-1169 Homestead Lane| 715599|0|0|.03|    Cul-de-Sac| 715600|0|0|.37|    03/20/2018|210|T|||||||X||24|||X||||||||||||||
